Year,Month,UniqueCarrier,CarrierName,TotalAircrafts,TotalFlights,TotalDistance,AvgDistancePerDay,AvgFlightsPerDay,TotalAirTime,TotalTravelTime,TimeOnGround,PctTimeOnGround
2006,May,AS,Alaska Airlines Inc.,110,13516,12069825,3814.98,4.33,66421.50959777832,87389.4633178711,91978.49041748047,58
2006,May,B6,JetBlue Airways,103,12015,15392973,5090.41,4.00,79739.2778930664,82331.90258789062,68580.7221069336,46
2006,May,CO,Continental Air Lines Inc.,334,25885,29250061,3391.22,2.89,178617.13186645508,203625.555467844,302342.8684082031,63
2006,May,DL,Delta Air Lines Inc.,440,41827,38483025,3248.39,3.46,228512.53803253174,287194.96141815186,405087.4619140625,64
2006,May,EV,ExpressJet Airlines Inc.,153,23810,11777183,2637.66,5.33,78415.76419067383,123276.93328857422,141904.23565673828,64
2006,May,F9,Frontier Airlines Inc.,52,7696,6869275,4440.26,4.98,36612.635681152344,47008.886169433594,38267.364318847656,51
2006,May,FL,AirTran Airways Corporation,115,19890,12887201,3741.27,5.76,76104.7064819336,99744.08508300781,89495.2935180664,54
2006,May,HA,Hawaiian Airlines Inc.,25,4119,2436313,3486.03,5.98,13672.67739868164,17726.186889648438,22327.32257080078,62
2006,May,MQ,Envoy Air,260,45888,18757456,2457.94,6.05,138467.54098510742,204008.6083984375,235932.45959472656,63
2006,May,NW,Northwest Airlines Inc.,309,36509,27542914,3194.44,4.10,166524.1680908203,224874.8567428589,278435.8317871094,63
2006,May,OH,Comair Inc.,169,23303,10940834,2245.01,4.79,77465.51187133789,122762.2212524414,165894.48858642578,68
2006,May,OO,SkyWest Airlines Inc.,242,45612,17938711,2498.45,6.47,128133.56219482422,193712.32421875,220346.4376220703,63
2006,May,TZ,ATA Airlines d/b/a ATA,24,1541,2302296,4154.19,2.89,14481.361755371094,14968.601928710938,20078.63818359375,58
2006,May,UA,United Air Lines Inc.,438,42714,46594036,3870.64,3.52,256575.369430542,299471.7473754883,374144.6304321289,59
2006,May,US,US Airways Inc.,365,42422,36251218,3561.06,4.16,212975.0308227539,271751.5554962158,312624.96881103516,59
2006,May,WN,Southwest Airlines Co.,454,91726,56877892,4163.80,6.76,314607.5291442871,389793.0925292969,339152.47088623047,52
2006,May,XE,ExpressJet Airlines Inc.,273,36856,19924023,2473.51,4.56,136091.56155395508,198134.1036682129,257028.4383544922,65
2006,May,YV,Mesa Airlines Inc.,139,24677,10456770,2593.37,6.15,75762.34030151367,118705.93383789062,124397.6596069336,62
2006,Jun,AA,American Airlines Inc.,681,53216,57791489,3493.63,3.11,365485.84590148926,420350.21186065674,615154.1539306641,63
2006,Jun,AQ,Aloha Airlines Inc.,17,3799,1625292,3329.27,8.37,10004.789337158203,13760.259521484375,14475.210693359375,59
2006,Jun,AS,Alaska Airlines Inc.,111,14003,12679075,4054.29,4.49,71083.45669555664,91670.71789550781,88756.54333496094,56
2006,Jun,B6,JetBlue Airways,107,12162,15524268,5034.64,4.01,83764.67691040039,85969.19073486328,70315.32302856445,46
2006,Jun,CO,Continental Air Lines Inc.,334,26072,30406553,3560.93,2.94,187068.54904174805,202129.62839221954,293891.45123291016,61
2006,Jun,DL,Delta Air Lines Inc.,438,41983,39976572,3531.39,3.56,243855.04885864258,293969.89569091797,386864.9509277344,61
2006,Jun,EV,ExpressJet Airlines Inc.,153,22648,11201706,2569.34,5.21,76522.4404296875,129325.25390625,143797.55938720703,65
2006,Jun,F9,Frontier Airlines Inc.,53,7664,6861280,4519.87,5.03,37928.261474609375,48472.57452392578,38391.738525390625,50
2006,Jun,FL,AirTran Airways Corporation,117,20113,13204297,3838.44,5.83,79763.16827392578,104985.62426757812,88716.83172607422,53
2006,Jun,HA,Hawaiian Airlines Inc.,25,4406,2517689,3505.89,6.22,13835.224731445312,17687.625,22164.775146484375,62
2006,Jun,MQ,Envoy Air,259,44745,18272722,2497.44,6.15,139874.09719848633,205737.4037475586,233085.9027709961,62
2006,Jun,NW,Northwest Airlines Inc.,310,35797,28266075,3310.44,4.11,171447.83978271484,228599.40000915527,274952.1600341797,62
2006,Jun,OH,Comair Inc.,169,23361,11570670,2427.88,4.92,83541.6674194336,128378.83361816406,159818.33233642578,66
2006,Jun,OO,SkyWest Airlines Inc.,242,45715,18179504,2628.20,6.68,134023.07165527344,198034.76440429688,214456.9282836914,62
2006,Jun,TZ,ATA Airlines d/b/a ATA,23,1564,2387105,4433.92,2.86,14616.492401123047,14771.818832397461,18503.50762939453,56
2006,Jun,UA,United Air Lines Inc.,460,42223,46898069,3966.60,3.50,273473.2982635498,307267.9821472168,388926.7019042969,59
2006,Jun,US,US Airways Inc.,358,40697,35457966,3590.99,4.11,210943.73546600342,265873.38790130615,304576.26470947266,59
2006,Jun,WN,Southwest Airlines Co.,457,90265,56060207,4217.40,6.81,319436.4500732422,396408.6763305664,338643.5499267578,51
2006,Jun,XE,ExpressJet Airlines Inc.,274,37040,20152254,2561.07,4.70,142169.06420898438,205810.49639892578,252390.93634033203,64
2006,Jun,YV,Mesa Airlines Inc.,139,25308,10328770,2617.26,6.51,75893.3657836914,123392.7847290039,124266.6343383789,62
2006,Jul,AA,American Airlines Inc.,673,53999,58973994,3466.06,3.06,354799.7695617676,405856.89503479004,614320.2303466797,63
2006,Jul,AQ,Aloha Airlines Inc.,21,4548,1759871,2887.99,8.30,11092.165496826172,15788.467041015625,19147.83465576172,63
2006,Jul,AS,Alaska Airlines Inc.,109,14683,13285761,4087.80,4.55,69778.55465698242,90529.75329589844,87181.44543457031,56
2006,Jul,B6,JetBlue Airways,111,13799,16856604,5074.41,4.21,88402.33309936523,90945.72863769531,71437.66687011719,45
2006,Jul,CO,Continental Air Lines Inc.,334,26620,31476530,3552.86,2.90,185480.23390197754,198158.94926166534,295479.76580810547,61
2006,Jul,DL,Delta Air Lines Inc.,443,42809,41219093,3493.75,3.52,243742.4571533203,290161.5302505493,394177.5428466797,62
2006,Jul,EV,ExpressJet Airlines Inc.,156,24342,11953217,2602.29,5.31,80212.71926879883,131900.37915039062,144427.28094482422,64
2006,Jul,F9,Frontier Airlines Inc.,54,8278,7247303,4516.56,5.16,38598.71759033203,49550.49395751953,39161.28240966797,50
2006,Jul,FL,AirTran Airways Corporation,119,21077,13890707,3823.51,5.78,80280.50695800781,105404.8461303711,91079.49304199219,53
2006,Jul,HA,Hawaiian Airlines Inc.,25,4767,2679950,3531.86,6.38,14004.70751953125,18030.023986816406,21995.292541503906,61
2006,Jul,MQ,Envoy Air,260,45922,18789396,2461.71,6.06,138273.69482421875,204206.22357177734,236126.3051147461,63
2006,Jul,NW,Northwest Airlines Inc.,317,37208,29775091,3287.20,4.03,172711.66348266602,228132.705078125,283768.3363647461,62
2006,Jul,OH,Comair Inc.,168,24771,12256094,2454.44,4.96,84624.66705322266,126180.810546875,157295.3331298828,65
2006,Jul,OO,SkyWest Airlines Inc.,242,47031,18819836,2620.21,6.62,133588.75909423828,198454.97735595703,214891.24084472656,62
2006,Jul,TZ,ATA Airlines d/b/a ATA,22,1600,2453781,4367.93,2.75,13615.938903808594,13576.070709228516,18064.061096191406,57
2006,Jul,UA,United Air Lines Inc.,458,43350,48622966,3961.81,3.48,268927.04386901855,302886.7495574951,390592.9559326172,59
2006,Jul,US,US Airways Inc.,356,41756,36635023,3589.62,4.08,207880.27253723145,265817.96965789795,304759.72717285156,59
2006,Jul,WN,Southwest Airlines Co.,460,93076,58317588,4205.53,6.74,317088.42584228516,395564.4202270508,345311.57415771484,52
2006,Jul,XE,ExpressJet Airlines Inc.,274,38310,20817072,2554.17,4.70,141995.6827697754,202827.33203125,252564.31719970703,64
2006,Jul,YV,Mesa Airlines Inc.,139,27242,10688190,2602.59,6.63,76645.79061889648,123702.24926757812,123514.20928955078,62
2006,Aug,AA,American Airlines Inc.,676,54417,59242597,3475.07,3.08,357777.66513061523,414327.9121398926,615662.3345947266,63
2006,Aug,AQ,Aloha Airlines Inc.,19,4316,1721830,3095.32,8.31,10449.846801757812,14819.015045166016,16910.153198242188,62
2006,Aug,AS,Alaska Airlines Inc.,112,14752,13376535,4080.81,4.50,72093.60021972656,93621.92028808594,89186.39981079102,55
2006,Aug,B6,JetBlue Airways,114,14202,16963205,4956.46,4.19,88067.1821899414,92693.83166503906,76092.8178100586,46
2006,Aug,CO,Continental Air Lines Inc.,334,26688,31374722,3540.66,2.92,185381.2180633545,202530.31915569305,295578.78216552734,61
2006,Aug,DL,Delta Air Lines Inc.,437,43207,41152548,3482.53,3.56,243351.57201385498,295538.64085388184,385928.4280395508,61
2006,Aug,EV,ExpressJet Airlines Inc.,157,24156,11890571,2562.76,5.22,80406.80807495117,135209.26251220703,145673.1919555664,64
2006,Aug,F9,Frontier Airlines Inc.,55,8387,7320639,4518.29,5.16,39536.437072753906,50342.09582519531,39663.562927246094,50
2006,Aug,FL,AirTran Airways Corporation,119,20953,13974579,3795.81,5.69,80170.49865722656,105324.234375,91189.50134277344,53
2006,Aug,HA,Hawaiian Airlines Inc.,25,4737,2670334,3505.91,6.29,13828.402465820312,17812.18231201172,22171.597595214844,62
2006,Aug,MQ,Envoy Air,259,46513,19000212,2484.32,6.11,139241.35891723633,204740.89025878906,233718.6411743164,63
2006,Aug,NW,Northwest Airlines Inc.,314,37883,29350596,3286.88,4.13,173721.38925170898,232865.9436264038,278438.6107788086,62
2006,Aug,OH,Comair Inc.,168,25041,12278150,2490.98,5.08,86341.11679077148,129600.71618652344,155578.88317871094,64
2006,Aug,OO,SkyWest Airlines Inc.,242,47596,18905595,2630.63,6.70,135402.11645507812,199592.6615600586,213077.88360595703,61
2006,Aug,TZ,ATA Airlines d/b/a ATA,23,1673,2515045,4472.49,2.91,14406.433776855469,14928.03823852539,18713.566284179688,57
2006,Aug,UA,United Air Lines Inc.,458,44062,49014655,3949.98,3.49,270991.4966430664,306522.7694015503,388528.5036621094,59
2006,Aug,US,US Airways Inc.,355,42190,36566135,3608.35,4.16,209095.8129043579,264149.1933898926,302104.1872558594,59
2006,Aug,WN,Southwest Airlines Co.,466,94991,59254067,4222.76,6.81,323130.5731201172,403166.1983642578,347909.4268798828,52
2006,Aug,XE,ExpressJet Airlines Inc.,274,39372,21215879,2598.46,4.81,143351.06259155273,205981.54022216797,251208.9375,64
2006,Aug,YV,Mesa Airlines Inc.,138,27803,10895041,2642.54,6.74,78392.54724121094,122718.77490234375,120327.45275878906,61
2006,Sep,AA,American Airlines Inc.,673,50742,54426420,3390.78,3.03,349140.7384338379,406051.3253803253,619979.2615966797,64
2006,Sep,AQ,Aloha Airlines Inc.,19,3765,1561077,3082.56,7.66,9954.083709716797,14105.27490234375,17405.916259765625,64
2006,Sep,AS,Alaska Airlines Inc.,112,13308,11926069,3830.14,4.29,67736.01272583008,90058.71899414062,93543.98742675781,58
2006,Sep,B6,JetBlue Airways,117,13028,14708285,4620.30,4.06,86367.48318481445,91067.525390625,82112.51678466797,49
2006,Sep,CO,Continental Air Lines Inc.,336,23826,27270409,3238.78,2.73,172296.5590057373,196528.78152942657,311543.4408569336,64
2006,Sep,DL,Delta Air Lines Inc.,429,39867,36009912,3210.28,3.51,227561.8278388977,288809.0709877014,390198.17224121094,63
2006,Sep,EV,ExpressJet Airlines Inc.,158,21976,11022925,2506.15,5.03,79418.04067993164,128902.96411132812,148101.9595336914,65
2006,Sep,F9,Frontier Airlines Inc.,55,7936,6860838,4311.71,4.98,37906.8583984375,49189.94012451172,41293.1416015625,52
2006,Sep,FL,AirTran Airways Corporation,121,19326,12471439,3559.54,5.49,78285.46026611328,102826.19366455078,95954.53973388672,55
2006,Sep,HA,Hawaiian Airlines Inc.,26,4376,2538884,3574.57,6.14,14434.549133300781,18619.27182006836,23005.451049804688,61
2006,Sep,MQ,Envoy Air,257,43675,18049406,2475.35,6.00,137374.8689880371,202387.29656982422,232705.13134765625,63
2006,Sep,NW,Northwest Airlines Inc.,313,36358,26661516,3215.05,4.20,172687.90921020508,235592.92707824707,278032.0912780762,62
2006,Sep,OH,Comair Inc.,167,23082,10863553,2305.69,4.90,82922.06747436523,126614.642578125,157557.93267822266,66
2006,Sep,OO,SkyWest Airlines Inc.,248,44271,17684071,2528.24,6.35,132504.54400634766,198682.99829101562,224615.4560546875,63
2006,Sep,TZ,ATA Airlines d/b/a ATA,23,1531,2268811,4262.00,2.89,14172.718322753906,14620.261764526367,18947.281677246094,57
2006,Sep,UA,United Air Lines Inc.,445,40830,44329570,3784.51,3.43,255081.04928588867,294918.97357177734,385718.9504394531,60
2006,Sep,US,US Airways Inc.,356,40491,33822223,3505.38,4.21,207969.2836303711,263639.4706726074,304670.71643066406,59
2006,Sep,WN,Southwest Airlines Co.,470,90392,56648934,4150.03,6.66,322610.5898132324,401065.63958740234,354189.41021728516,52
2006,Sep,XE,ExpressJet Airlines Inc.,274,35082,18666985,2392.12,4.49,132903.82501220703,194676.20025634766,261656.1752319336,66
2006,Sep,YV,Mesa Airlines Inc.,139,25406,10086390,2581.47,6.48,76788.67059326172,120283.92175292969,123371.32958984375,62
2006,Oct,AA,American Airlines Inc.,667,52702,56133253,3393.24,3.05,346012.9458312988,406726.9457397461,614467.0535888672,64
2006,Oct,AQ,Aloha Airlines Inc.,19,3872,1626850,3076.76,8.18,10275.86978149414,14679.363952636719,17084.13006591797,62
2006,Oct,AS,Alaska Airlines Inc.,109,13311,11803569,3791.05,4.30,65463.04528808594,87225.25061035156,91496.9546661377,58
2006,Oct,B6,JetBlue Airways,117,13890,15261968,4542.54,4.14,85702.45629882812,91838.60125732422,82777.54370117188,49
2006,Oct,CO,Continental Air Lines Inc.,338,26166,29185071,3297.96,2.84,178950.05192565918,204365.5243806839,307769.9479980469,63
2006,Oct,DL,Delta Air Lines Inc.,424,42100,37496462,3210.23,3.56,227491.87120819092,289800.51789855957,383068.12890625,63
2006,Oct,EV,ExpressJet Airlines Inc.,157,23101,11477173,2510.07,5.08,80391.69973754883,127541.14099121094,145688.30010986328,64
2006,Oct,F9,Frontier Airlines Inc.,55,8074,6900262,4189.09,4.90,37066.009033203125,48772.00018310547,42133.990966796875,53
2006,Oct,FL,AirTran Airways Corporation,122,20446,13134649,3586.97,5.57,79892.82293701172,104249.01483154297,95787.17706298828,55
2006,Oct,HA,Hawaiian Airlines Inc.,26,4470,2681550,3630.81,6.14,14689.370971679688,18531.70880126953,22750.62908935547,61
2006,Oct,MQ,Envoy Air,258,45394,18836384,2495.51,6.02,139958.53442382812,204193.6626586914,231561.46508789062,62
2006,Oct,NW,Northwest Airlines Inc.,313,37828,27988982,3216.62,4.24,175609.5371170044,241249.7485961914,275110.46307373047,61
2006,Oct,OH,Comair Inc.,166,22830,10592908,2267.42,4.89,82843.5071105957,125255.23425292969,156196.49334716797,65
2006,Oct,OO,SkyWest Airlines Inc.,249,45783,18435079,2532.26,6.35,133905.8359375,200745.39721679688,224654.16430664062,63
2006,Oct,TZ,ATA Airlines d/b/a ATA,21,1605,2345585,4507.53,3.00,13568.60903930664,13173.389663696289,16671.390991210938,55
2006,Oct,UA,United Air Lines Inc.,440,42495,46046204,3819.60,3.48,256030.9765472412,293927.47479248047,377569.0235595703,60
2006,Oct,US,US Airways Inc.,357,42557,35145649,3521.58,4.24,210116.8703918457,266762.66414642334,303963.13024902344,59
2006,Oct,WN,Southwest Airlines Co.,475,95300,59536130,4175.19,6.74,330142.18963623047,410337.6790161133,353857.81036376953,52
2006,Oct,XE,ExpressJet Airlines Inc.,274,36982,19573950,2419.34,4.57,136914.8518371582,196946.40594482422,257645.1484375,65
2006,Oct,YV,Mesa Airlines Inc.,140,25943,10413949,2587.41,6.45,77690.16339874268,121767.1471862793,123909.83685302734,61
2006,Nov,AA,American Airlines Inc.,665,50106,53448619,3354.35,3.03,344273.4893951416,404597.81703948975,613326.5106811523,64
2006,Nov,AQ,Aloha Airlines Inc.,19,3765,1619203,3022.57,7.54,9962.572845458984,12968.534942626953,17397.42724609375,64
2006,Nov,AS,Alaska Airlines Inc.,110,12529,10827984,3627.28,4.23,64556.82238769531,85361.42858886719,93843.17744445801,59
2006,Nov,B6,JetBlue Airways,116,14300,15314817,4658.88,4.36,88487.80859375,93919.63146972656,78552.19140625,47
2006,Nov,CO,Continental Air Lines Inc.,343,25521,28459454,3268.66,2.83,180729.53170776367,207422.7185497284,313190.46783447266,63
2006,Nov,DL,Delta Air Lines Inc.,422,40492,36109834,3276.20,3.61,228934.1174468994,287897.328704834,378745.88262939453,62
2006,Nov,EV,ExpressJet Airlines Inc.,154,21990,10725641,2462.87,5.05,76208.75234985352,118157.27764892578,145551.2476196289,66
2006,Nov,F9,Frontier Airlines Inc.,55,7457,6432732,4060.77,4.70,36076.167236328125,47732.993896484375,43123.832763671875,54
2006,Nov,FL,AirTran Airways Corporation,123,20428,13218496,3644.76,5.63,80443.09167480469,104238.05657958984,96676.90832519531,55
2006,Nov,HA,Hawaiian Airlines Inc.,26,4414,2715133,3637.82,6.27,14806.408416748047,18455.25946044922,22633.59161376953,60
2006,Nov,MQ,Envoy Air,260,43006,17833221,2437.82,5.90,137501.7716064453,202341.59085083008,236898.2286376953,63
2006,Nov,NW,Northwest Airlines Inc.,312,36215,26980930,3139.82,4.21,175044.90156555176,237012.63888549805,274235.0984802246,61
2006,Nov,OH,Comair Inc.,160,21012,9933690,2275.96,4.83,78920.25030517578,119524.41333007812,151479.74938964844,66
2006,Nov,OO,SkyWest Airlines Inc.,252,43624,17852512,2501.57,6.14,134167.7434387207,198115.31777954102,228712.25646972656,63
2006,Nov,TZ,ATA Airlines d/b/a ATA,21,1534,2276758,4473.99,2.97,13533.0263671875,14152.346435546875,16706.9736328125,55
2006,Nov,UA,United Air Lines Inc.,433,40745,43926719,3831.35,3.47,255225.20471191406,294110.03314208984,368294.79528808594,59
2006,Nov,US,US Airways Inc.,354,40760,34080435,3546.35,4.20,209598.17971801758,268121.4709472656,300161.81982421875,59
2006,Nov,WN,Southwest Airlines Co.,474,91039,57015139,4127.67,6.63,327071.8116455078,406250.39447021484,355488.1883544922,52
2006,Nov,XE,ExpressJet Airlines Inc.,274,35629,18930918,2418.04,4.56,136427.61514282227,197804.06866455078,258132.38507080078,65
2006,Nov,YV,Mesa Airlines Inc.,137,25109,9790485,2559.64,6.53,76158.1897277832,120157.87506103516,121121.81030273438,61
2006,Dec,AA,American Airlines Inc.,670,52290,56043841,3354.09,3.01,347947.8551940918,406289.6931152344,616852.1447143555,64
2006,Dec,AQ,Aloha Airlines Inc.,18,3927,1682163,3200.33,7.98,10033.823608398438,14011.093688964844,15886.176391601562,61
2006,Dec,AS,Alaska Airlines Inc.,109,12953,11220187,3601.24,4.18,63375.27868652344,84493.35562133789,93584.72142028809,60
2006,Dec,B6,JetBlue Airways,119,15382,16460494,4710.94,4.40,91757.3949584961,96854.50036621094,79602.6050415039,46
2006,Dec,CO,Continental Air Lines Inc.,342,26909,30754923,3394.10,2.86,185779.73803710938,209184.7201962471,306700.26208496094,62
2006,Dec,DL,Delta Air Lines Inc.,420,40188,37055327,3239.99,3.45,221713.09394836426,278408.0561981201,383086.90576171875,63
2006,Dec,EV,ExpressJet Airlines Inc.,153,21093,10514902,2388.30,4.78,70183.97409057617,116537.10876464844,150136.0264892578,68
2006,Dec,F9,Frontier Airlines Inc.,55,7638,6670933,4060.93,4.64,33095.365966796875,47066.09735107422,46104.634033203125,58
2006,Dec,FL,AirTran Airways Corporation,126,21308,14071643,3710.19,5.59,82160.04302978516,107675.66241455078,99279.95697021484,55
2006,Dec,HA,Hawaiian Airlines Inc.,26,4610,2847157,3686.57,6.29,15078.39907836914,18980.877319335938,22361.600952148438,60
2006,Dec,MQ,Envoy Air,258,43822,18220604,2419.39,5.81,136936.29333496094,201266.93240356445,234583.70684814453,63
2006,Dec,NW,Northwest Airlines Inc.,312,37496,28381578,3180.00,4.21,175362.4725341797,239999.76977539062,273917.52713012695,61
2006,Dec,OH,Comair Inc.,161,20965,9989740,2252.22,4.73,77607.23895263672,120060.40197753906,154232.76092529297,67
2006,Dec,OO,SkyWest Airlines Inc.,254,44731,18038408,2438.84,6.09,134942.67645263672,198942.55987548828,230817.32330322266,63
2006,Dec,TZ,ATA Airlines d/b/a ATA,21,1650,2555822,4511.98,2.87,13541.137268066406,14835.382354736328,16698.862731933594,55
2006,Dec,UA,United Air Lines Inc.,447,42008,45455802,3778.15,3.45,252951.24057006836,290441.8330230713,390728.7587890625,61
2006,Dec,US,US Airways Inc.,355,41593,35688694,3574.61,4.11,208286.9328765869,266955.8879394531,302913.06732177734,59
2006,Dec,WN,Southwest Airlines Co.,479,92957,58430550,4071.27,6.52,326055.33203125,407107.3001098633,363704.66796875,53
2006,Dec,XE,ExpressJet Airlines Inc.,274,36160,19637525,2421.55,4.46,136220.8885192871,195381.5107421875,258339.11151123047,65
